timestamp,lat,long,altitude,jNO2,jO3,pressure,temperature,wind_speed,wind_direction,OA_AMS,CO2,CO,CH4,N2O,CH2O,NOy,NO,O3,NO2,PNs,ANs,PAN,PPN,SO2,HCl,HNO4,OH,HO2,OHR,Cl,Br,NO3,CH3OOH,H2O2,HCN,HNO3,IEPOX,ISOPN,ISOPOOH,CH3CHO,CH3CN,Benzene,Isoprene,CH3OH,Monoterpenes,Toluene,DMS,OCS,CH3I,CH3Br,CH3Cl,CH2Cl2,CH2Br2,CCl4,CH3CCl3,CHBrCl2,CHBr2Cl,C2HCl3,C2Cl4,CHCl3,CHBr3,MeONO2,Ethane,Ethene,Ethyne,Propane,Propene,iButane,nButane,t2Butene,c2Butene,iPentane,nPentane,CycPentane,x2MePentane,x3MePentane,MeCycPentane,CycHexane,x2MeHexane,x3MeHexane,MeCycHexane,nHexane,nHeptane,EthBenzene,oXylene,aPinene,bPinene,H2O
2012-05-18 19:03:30,38.79276092,262.3540696,0.4121556667,0.00859444705,2.9679263e-05,955.4065,303.1666606,9.467015774,179.1117379,,395.0853333,137.960678,1918.851864,,,2.706377778,0.12792,68.14440556,,,,,,,,,0.2856792453,,,,,,,671.5,100.45,721.5,,-4.6,,1.189,0.2224,0.056,0.25275,6.727333333,0.036,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11158.97833
2012-05-18 19:04:30,38.74598205,262.3479397,0.8732468333,0.0089516446,3.2985046e-05,906.1019333,297.8458272,17.36158275,171.7063374,,395.111,142.0581579,1917.735,,1776.909091,2.482026087,0.1175,69.494094,,,,,,,,,0.2639056604,,,,,,,520.9,110.6466667,625.9666667,,4.421666667,,1.077666667,0.2110967742,0.05966666667,0.2,6.348333333,0.055,0.02666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11161.377
2012-05-18 19:05:30,38.73141878,262.2793253,1.587352333,0.00970496105,3.80531695e-05,834.5004667,291.0166606,15.99459505,181.7876863,,395.2033333,139.1561667,1916.238167,,2012.909091,1.938117544,0.08541206897,69.82854833,,,,,,,,,0.2618545455,,,,,,,490.885,117.56,520.38,,7.336666667,,1.141333333,0.1847333333,0.05333333333,0.1421666667,6.440666667,0.01766666667,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10427.9725
2012-05-18 19:06:30,38.75794427,262.1894084,2.327240167,0.0103644125,4.2635504e-05,764.4718167,285.9208272,16.51025021,187.759226,,395.9423333,128.7006667,1893.357833,,1721.925926,1.518646,0.05932,72.259776,,,,,,,,,0.3304339623,,,,,,,620.745,140.7633333,498.2733333,,7.693333333,,0.6463333333,0.1846774194,0.01466666667,0.07883333333,3.427333333,0.043,0.03266666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7470.265333
2012-05-18 19:07:30,38.79383483,262.1001305,3.0989015,0.0108686575,4.64860465e-05,696.76415,282.6124939,15.50938022,215.0994877,,397.1196667,124.4840678,1874.734915,,857.3333333,1.343318333,0.03088,75.046285,,,,,,,,,0.2741132075,,,,,,,862.5366667,141.7633333,487.9983333,,2.376666667,,0.445,0.2568709677,0.04566666667,0.06716666667,3.958333333,0.004666666667,0.02233333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5951.232833
2012-05-18 19:08:30,38.81814128,262.003807,3.712941667,0.011173253,4.8880647e-05,647.1018667,278.0249939,11.60830848,236.1726161,,396.4316667,121.8802632,1856.179474,,647.5588235,1.25969,0.02532,76.455865,,,,,,,,,0.2603076923,,,,,,,754.2983333,136.6066667,373.6233333,,2.881666667,,0.454,0.2804666667,0.035,0.06933333333,3.311,0.037,0.005333333333,,455.0,0.158,8.61,577.0,29.8,0.734,84.7,5.94,0.229,0.131,0.285,3.184,11.7,0.764,6.016,1530.0,29.0,148.0,352.0,,42.0,70.0,,,17.0,15.0,,,,,,,,,,,,,,,5273.364
2012-05-18 19:09:30,38.83939415,261.8976669,4.191643333,0.0113901395,5.0486093e-05,610.1103667,273.6958272,12.06245484,238.7750911,,396.2462963,124.7613333,1859.637,,638.9148936,1.258753333,0.02337833333,77.10969833,,,,,,,,,0.2977169811,,,,,,,774.675,152.1833333,315.3933333,,0.5116666667,,0.4403333333,0.2640322581,0.024,0.06083333333,3.650333333,0.04433333333,-0.007,,455.0,0.158,8.61,577.0,29.8,0.734,84.7,5.94,0.229,0.131,0.285,3.184,11.7,0.764,6.016,1530.0,29.0,148.0,352.0,,42.0,70.0,,,17.0,15.0,,,,,,,,,,,,,,,5189.58
2012-05-18 19:10:30,38.86327068,261.7816984,4.445709167,0.0115115395,5.1164422e-05,590.93315,271.2666606,12.19519512,236.9103755,,396.0916667,127.6086667,1861.515667,,648.7826087,1.234365,0.01728333333,77.81943333,,,,,,,,,0.2486545455,,,,,,,767.4016667,151.3133333,285.8483333,,3.008333333,,0.4333333333,0.2512666667,0.033,-0.01683333333,3.314666667,0.03166666667,0.009666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4935.215667
2012-05-18 19:11:30,38.88950417,261.6539465,4.449031333,0.0115339415,5.12659065e-05,590.4905833,271.5374939,12.95451318,237.689038,5.444535714,396.4533333,127.5028814,1858.480508,,659.7647059,1.11496,0.01776333333,78.95241667,,,,,,,,,0.2399622642,,,,,,,752.7,153.0816667,260.2333333,,-0.01833333333,,0.3096666667,0.2444333333,0.02233333333,0.005666666667,3.418666667,0.02566666667,0.008666666667,,453.0,0.097,7.37,535.0,23.2,0.619,84.3,5.91,0.204,0.097,0.189,3.285,11.3,0.635,4.612,1577.0,33.0,168.0,357.0,,38.0,69.0,,,21.0,21.0,,,,,,,,,,,,,,,4380.473333
2012-05-18 19:12:30,38.91633565,261.5244085,4.448688,0.011547745,5.1309447e-05,590.5222333,271.6333272,12.7458633,243.9585472,5.130137931,396.5476667,126.0284211,1861.555,,386.7,1.006322222,0.01381111111,78.34416667,,,,,,,,,0.2088867925,,,,,,,741.3534483,150.2293103,244.7051724,,0.6086206897,,0.3996666667,0.2285806452,0.03666666667,-0.0165,3.308666667,0.04566666667,0.01533333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4425.101833
2012-05-18 19:13:30,38.9422497,261.3971247,4.440938167,0.0115638005,5.1325505e-05,591.0993167,271.4874939,12.95883792,244.4266421,5.252,396.3538333,125.9805,1863.760833,,541.537037,1.019003333,0.01392333333,77.75769333,,,,340.6161579,21.41995027,,,,0.2432115385,26.35,,,,,323.9523977,769.4716667,146.645,235.815,51.0,-0.665,,0.4173870968,0.2586666667,0.03866666667,0.05383333333,4.097,0.039,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4916.8315
2012-05-18 19:14:30,38.96778498,261.2711668,4.434859167,0.01156216,5.12969595e-05,591.3038333,271.4499939,12.82640239,244.131361,5.026214286,396.296,125.6028333,1866.035667,,539.6060606,1.012051786,0.01414,77.94746,,,,362.201735,23.10469667,,,,0.2871923077,26.09057692,,,,,334.5931516,733.4133333,150.7333333,220.3216667,-12.80075188,0.6466666667,14.60714286,0.3278666667,0.2223333333,0.01366666667,0.0006666666667,3.761333333,0.019,0.01866666667,,467.0,0.657,8.42,594.0,24.6,0.567,85.1,6.0,0.196,0.091,0.175,2.95,11.2,0.491,4.458,1613.0,25.0,166.0,356.0,,45.0,73.0,,,26.0,23.0,,,,,,,,,,,,,,,4739.5205
2012-05-18 19:15:30,38.99350717,261.1435455,4.432146333,0.0115822115,5.1371588e-05,591.2678667,271.5749939,12.44871726,241.7981043,4.505633333,396.2913333,124.4749153,1864.578305,,618.7647059,,,78.50555,,,,379.1633633,24.16558017,,,,0.3375892857,27.77446429,,,,,254.5175134,720.2488889,150.4222222,210.5822222,-12.23333333,-0.1755555556,20.8445122,0.2883333333,0.191,0.035,0.005333333333,3.878666667,0.01233333333,0.03066666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4480.14
2012-05-18 19:16:30,39.0201775,261.0111928,4.4529545,0.0116259785,5.16206995e-05,589.67645,271.4416606,11.85302162,241.8667505,4.488733333,396.5145,125.3013158,1862.314474,,591.9655172,0.97045,,78.007525,,,,392.901975,25.075723,,,,0.2497692308,26.83846154,,,,,269.0073219,,,,-50.05789474,,196.5,0.3268064516,0.223,0.02966666667,0.04816666667,4.069333333,0.032,0.006333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4196.186333
2012-05-18 19:17:30,39.04702593,260.8768036,4.454869333,0.0115915,5.1626788e-05,589.54135,271.6374939,10.88638071,245.1335434,3.5015,396.832,125.1631667,1862.905167,,373.1212121,0.9277285714,,77.02916545,,,,373.1594667,23.31247067,,,,0.2431886792,22.49320755,,,,,,666.0054545,138.1181818,176.3418182,,0.9672727273,,0.4080666667,0.2293333333,0.03866666667,-0.0205,3.292,0.005,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3904.8625
2012-05-18 19:18:30,39.07299958,260.7446267,4.449125167,0.0113782385,5.07683455e-05,589.8194167,271.6499939,10.47722155,249.7645454,3.339866667,396.8868333,124.725,1861.963833,,531.2352941,0.8766473684,,76.86412,,,,360.8126667,21.20283333,,,,0.2204509804,20.20568627,,,,,,671.245,135.215,181.6633333,,-0.93,,0.2547419355,0.213,0.03933333333,-0.0006666666667,3.068333333,0.03166666667,0.005,,460.0,0.134,8.8,569.0,27.4,0.681,86.9,6.05,0.216,0.112,0.225,3.443,12.8,0.738,4.582,1476.0,28.0,163.0,274.0,,38.0,51.0,,,18.0,15.0,,,,,,,,,,,,,,,3711.400167
2012-05-18 19:19:30,39.09841328,260.6136266,4.630495833,0.0115892705,5.17328965e-05,576.3595167,270.2958272,10.6599255,245.2279881,2.689633333,397.195,124.6922034,1859.832881,,567.6111111,0.8764,,77.535975,,,,354.6506667,19.72166667,,,,0.2362142857,20.3027907,,,,,,671.0583333,131.7416667,162.2283333,,0.25,,0.3036,0.23,0.038,0.02433333333,3.554,0.005333333333,0.01333333333,,460.0,0.134,8.8,569.0,27.4,0.681,86.9,6.05,0.216,0.112,0.225,3.443,12.8,0.738,4.582,1476.0,28.0,163.0,274.0,,38.0,51.0,,,18.0,15.0,,,,,,,,,,,,,,,3150.2745
2012-05-18 19:20:30,39.1239978,260.4830802,5.038580333,0.011804987,5.27664795e-05,547.1327,266.8166606,9.896896671,247.1172084,2.711466667,397.1015,125.1873684,1856.410789,,400.4615385,0.802535,,75.90968333,,,,322.7543333,16.83866667,,,,0.2880909091,25.93545455,,,,,,696.3883333,137.1933333,153.2583333,,0.3283333333,,0.3309354839,0.2026666667,0.02466666667,0.0165,3.133666667,0.04466666667,0.007333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3385.3845
2012-05-18 19:21:30,39.14906362,260.3531351,5.535849667,0.0120179535,5.3607428e-05,513.1345167,262.6874939,6.867503636,260.9173742,2.85675,397.1048333,123.0775,1851.567667,,397.4117647,0.7390683333,,73.57722667,,,,297.2473244,14.65334448,,,,0.2571132075,22.80377358,,,,,,736.6966667,139.9316667,140.22,,0.9616666667,,0.2601333333,0.163,0.02066666667,0.004166666667,3.616,0.051,0.003666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3162.2825
2012-05-18 19:22:30,39.1738819,260.2238362,6.034642,0.0120888055,5.3964803e-05,480.7342167,258.6458272,7.00721794,251.9016581,2.577107143,397.2465,131.798,1853.236667,,250.6595745,0.9198033333,,81.30710333,,,,,,,,,0.2591886792,19.51886792,,0.127,0.004,0.328,,674.6259259,150.7185185,137.65,,0.5925925926,,0.1809354839,0.1833333333,0.05533333333,0.03583333333,2.72,0.01166666667,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.056667
2012-05-18 19:23:30,39.19905405,260.0920117,6.268403667,0.0121531815,5.4234731e-05,466.2385667,257.2208272,7.946092947,239.3760207,1.932392857,397.6242308,142.8138983,1859.037458,,275.5,1.041896078,,85.54358627,,,,421.330394,28.0272045,,,,0.2199615385,16.87096154,,0.127,0.004,0.328,60.86221441,610.7941176,158.5764706,145.8215686,,0.9725490196,-65.4,0.3857741935,0.2383333333,0.047,0.013,2.620666667,0.03133333333,0.013,,495.0,0.09,8.31,551.0,34.7,0.68,85.6,5.89,0.196,0.109,0.334,3.956,13.8,1.11,4.493,1309.0,14.0,235.0,231.0,,21.0,32.0,,,11.0,6.0,,,,,,,,,,,,,,,1472.278182
2012-05-18 19:24:30,39.22591697,259.9494123,6.268711333,0.01217937,5.41451185e-05,466.2285667,257.0166606,8.148098442,235.8601759,2.450689655,397.657,136.9313158,1864.646053,,183.0,0.931115,,83.42695167,,,,405.9895,25.09933333,,,,0.2833396226,19.89132075,,0.127,0.004,0.328,58.98624561,657.2,158.5633333,149.1916667,61.40707071,2.583333333,-37.16238095,0.2003333333,0.25,0.061,0.03833333333,3.132,-0.008333333333,0.022,,495.0,0.09,8.31,551.0,34.7,0.68,85.6,5.89,0.196,0.109,0.334,3.956,13.8,1.11,4.493,1309.0,14.0,235.0,231.0,,21.0,32.0,,,11.0,6.0,,,,,,,,,,,,,,,1645.176667
2012-05-18 19:25:30,39.25279635,259.8039728,6.276138,0.012319267,5.46326215e-05,465.8295,257.1916606,8.224538189,232.7929545,2.005310345,397.6435,134.8116667,1862.3035,,294.3902439,0.8212333333,,82.08524333,,,,384.7453333,26.34533333,,,,0.2478108108,20.49189189,,0.127,0.004,0.328,57.23070348,638.7816667,153.0516667,131.4316667,-13.37744361,0.855,-10.25263158,0.3141333333,0.2246666667,0.036,0.0405,2.522333333,0.037,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.338
2012-05-18 19:26:30,39.26917157,259.662551,6.267696667,0.012249727,5.4148184e-05,466.3814667,257.2749939,10.23675743,230.9059359,1.5506,397.6535,134.6408333,1858.540833,,293.2692308,0.8024983333,,83.13671833,,,,388.7433333,27.50566667,,,,,,,0.127,0.004,0.328,66.43168317,622.6016667,147.5816667,135.4033333,,0.945,,0.1595483871,0.1733333333,0.058,-0.003833333333,2.179333333,-0.002,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.464833
2012-05-18 19:27:30,39.28199965,259.526857,6.263913333,0.0121572315,5.35408335e-05,466.6657833,257.0791606,10.70578349,233.4037646,1.3501,397.3675,121.1357627,1847.894068,,274.6764706,0.696845098,,77.25287091,,,,310.0448333,17.826,,,,,,,0.127,0.004,0.328,,647.7966667,137.9833333,131.9366667,,1.528333333,,0.1490967742,0.198,0.03,0.002666666667,1.426333333,0.01666666667,0.007333333333,,488.0,0.116,7.8,569.0,25.3,0.513,84.1,5.78,0.178,0.081,0.233,2.744,11.3,0.497,4.344,903.0,11.0,151.0,143.0,,12.0,22.0,,,6.0,6.0,,,,,,,,,,,,,,,1633.992333
2012-05-18 19:28:30,39.29397602,259.3961215,6.261684167,0.012710517,5.54618375e-05,466.7557,256.8874939,11.7584202,237.7729751,1.12375,397.1058333,104.9744737,1837.826316,,230.8823529,0.512737931,,70.40925818,,,,209.297,9.063166667,,,,0.275,16.67,,0.127,0.004,0.328,62.2,683.5433333,125.7916667,126.0916667,,-0.1016666667,,0.1972666667,0.1843333333,0.02066666667,0.03916666667,1.393333333,0.004,0.01266666667,,488.0,0.116,7.8,569.0,25.3,0.513,84.1,5.78,0.178,0.081,0.233,2.744,11.3,0.497,4.344,903.0,11.0,151.0,143.0,,12.0,22.0,,,6.0,6.0,,,,,,,,,,,,,,,1909.786
2012-05-18 19:29:30,39.30541033,259.268793,6.260667667,0.0127126245,5.523752e-05,466.7517167,256.7374939,10.30994889,239.5479741,1.386035714,397.0471667,105.1941667,1836.453,,225.5689655,0.5007566667,,69.71509,,,,190.9205,7.629833333,,,,0.2529423077,17.48846154,,0.127,0.004,0.328,73.191375,685.955,125.8033333,118.49,-9.064885496,0.6133333333,0.3588235296,0.002741935484,0.1673333333,0.012,0.0135,1.071,-0.009,0.003333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.653333
2012-05-18 19:30:30,39.31674832,259.1429381,6.259113833,0.01253842,5.44877075e-05,466.7233833,256.9208272,9.726945247,241.4612305,1.184678571,396.8408333,101.5723333,1831.067333,,353.3529412,0.5010816667,,67.95562667,,,,175.4211667,6.874166667,,,,0.2812321429,19.995,,0.127,0.004,0.328,78.67506596,681.8916667,118.7333333,113.085,32.93333333,-0.2666666667,-31.15,0.002166666667,0.193,0.013,0.018,1.067666667,0.022,0.001666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.923333
2012-05-18 19:31:30,39.3280603,259.0149932,6.260233667,0.0125928825,5.4328997e-05,466.6247,257.0624939,8.77911568,239.1052365,1.085,396.6168333,96.37525424,1828.530847,,213.1176471,0.4708916667,,66.23642833,,,,156.7248333,4.972164948,,,,0.2505660377,18.51566038,,0.127,0.004,0.328,70.3827774,667.71,121.6716667,114.2033333,4.4,1.525,-30.58181818,0.0098,0.2226666667,0.017,0.007333333333,1.058,0.003333333333,0.01366666667,,479.0,0.197,7.93,556.0,26.6,1.042,84.1,5.89,0.193,0.099,0.313,2.468,11.4,0.546,7.293,760.0,8.0,104.0,98.0,,10.0,13.0,,,5.0,,,,,,,,,,,,,,,,1891.428833
2012-05-18 19:32:30,39.33937935,258.8848443,6.262745333,0.012379009,5.29821705e-05,466.4560667,256.4499939,10.72569486,233.0252483,1.828689655,397.0448333,109.2542105,1843.076053,,187.5925926,0.53455,,72.36690167,,,,199.682,10.01083333,,,,0.2983653846,19.93980769,,0.127,0.004,0.328,94.94028357,689.3,130.74,103.08,66.5,6.68,-36.8,0.1436129032,0.192,0.017,0.01,1.468,0.01533333333,0.008666666667,,479.0,0.197,7.93,556.0,26.6,1.042,84.1,5.89,0.193,0.099,0.313,2.468,11.4,0.546,7.293,760.0,8.0,104.0,98.0,,10.0,13.0,,,5.0,,,,,,,,,,,,,,,,2225.0955
2012-05-18 19:33:30,39.35065213,258.7529216,6.261251167,0.012441804,5.25543505e-05,466.5324333,255.8874939,12.27804876,227.9188547,2.093827586,397.3631667,115.2796667,1848.595,,302.7179487,0.5331016667,0.0057,76.75679333,,,,220.6256667,11.822,,,,0.3135849057,22.00679245,,,,,133.5939828,800.2393939,148.4909091,128.4969697,-7.215151515,0.8848484848,-6.643262411,0.082,0.1816666667,0.02233333333,0.04633333333,2.061333333,0.022,-0.003666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.040333
2012-05-18 19:34:30,39.36202605,258.6195569,6.260574167,0.011906937,4.98631985e-05,466.56545,255.8249939,12.25638781,224.4643769,2.58175,397.4406667,119.7678333,1852.798833,,301.6,0.61819,0.007938333333,79.78316833,,,,247.0897959,14.19183673,,,,0.2924716981,22.32339623,,0.127,0.004,0.834,,811.0133333,166.435,138.8516667,,1.521666667,,0.06666666667,0.2163333333,0.025,0.05183333333,2.396,0.01566666667,0.01033333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578.940167
2012-05-18 19:35:30,39.37333777,258.4848727,6.257923833,0.011551484,4.8113061e-05,466.5575,255.8708272,12.42787625,223.3598081,2.883357143,397.4888333,121.6252542,1854.820169,,319.2173913,0.6389666667,0.009028571429,81.1395,,,,,,,,,0.1840909091,15.79454545,,0.127,0.004,0.834,,821.2916667,166.8016667,131.565,,2.141666667,,0.11,0.2333333333,0.01333333333,0.004833333333,2.439333333,0.003666666667,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514.758
2012-05-18 19:36:30,39.39064307,258.3513357,6.2587295,0.011740505,4.87487375e-05,466.4899833,256.0249939,12.46594395,221.9580745,2.450357143,397.2922222,117.0044737,1849.757895,,186.5217391,,,,,,,210.255,11.715,,,,0.2506981132,19.65075472,,0.127,0.004,0.834,,814.0270833,161.9166667,117.1625,,0.9395833333,,-0.033,0.2056666667,0.02366666667,0.01766666667,2.075666667,-0.015,0.006333333333,,481.0,0.437,7.91,557.0,25.6,0.902,85.6,5.95,0.194,0.091,0.253,2.918,11.0,0.548,4.658,930.0,6.0,140.0,139.0,,14.0,23.0,,,6.0,6.0,,,,,,,,,,,,,,,2503.376333
2012-05-18 19:37:30,39.45400677,258.2402108,6.255160667,0.011456449,4.7242676e-05,466.7040333,255.9208272,12.1278019,222.8885375,2.65237931,397.2675,117.0783333,1846.671667,,203.5454545,0.6579475,,77.47195789,,,,221.8561667,12.84,,,,0.3504716981,19.7354717,,0.127,0.004,0.834,96.528223,813.1142857,165.0714286,125.6,-27.1,1.3,-19.69925926,0.1963333333,0.201,0.02766666667,0.03716666667,1.814666667,0.01,0.01433333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.815667
2012-05-18 19:38:30,39.5294669,258.1350237,6.252511833,0.0119397475,4.9543812e-05,466.7478167,256.8124939,11.24866104,222.7032634,1.659178571,396.9213333,99.3895,1836.687333,,45.375,0.6883571429,,69.14407692,,,,166.9195565,9.349395161,,,,0.3372941176,18.44862745,,0.127,0.004,0.834,89.77677376,756.0033333,141.89,115.585,16.97709924,1.638333333,-46.41343284,0.126,0.1866666667,-0.001333333333,0.0005,1.467666667,0.022,0.01333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.034167
2012-05-18 19:39:30,39.60452437,258.0287012,6.253662833,0.0126565875,5.2665488e-05,466.5869667,255.9833272,11.30196343,219.813774,2.282071429,397.4506667,114.8938983,1848.978475,,179.9677419,0.5294538462,0.00995483871,77.39244655,,,,,,,,,0.2943846154,21.03634615,,0.127,0.004,0.834,114.6465287,858.93,169.0166667,106.12,38.05333333,0.65,-3.851879699,0.201,0.2313333333,0.026,0.04466666667,2.136666667,0.01566666667,-0.0006666666667,,463.0,0.082,7.69,544.0,22.0,0.518,83.4,5.79,0.22,0.105,0.174,2.779,11.1,0.528,4.493,907.0,5.0,124.0,124.0,,13.0,19.0,,,7.0,5.0,,,,,,,,,,,,,,,2598.659833
2012-05-18 19:40:30,39.67938023,257.9220201,6.294180833,0.012498245,5.23426965e-05,463.8726333,256.5916606,11.46189184,225.7248217,1.127428571,396.5051667,82.95131579,1814.648158,,396.8461538,0.5366857143,0.007561818182,65.22890545,,,,,,,,,0.2983703704,18.8462963,,0.127,0.004,0.834,87.97886558,751.0183333,136.7916667,126.89,15.5,0.05833333333,-22.8443609,0.02233333333,0.152,0.01433333333,0.01216666667,1.157666667,0.02166666667,0.006333333333,,463.0,0.082,7.69,544.0,22.0,0.518,83.4,5.79,0.22,0.105,0.174,2.779,11.1,0.528,4.493,907.0,5.0,124.0,124.0,,13.0,19.0,,,7.0,5.0,,,,,,,,,,,,,,,2237.269333
2012-05-18 19:41:30,39.75477263,257.8143857,6.674266,0.01229025278,5.176851056e-05,440.7541667,253.6041606,10.75955606,237.1773038,0.8213928571,396.1891667,89.5125,1820.566167,,511.5,0.5499666667,0.020312,61.21613091,,,,,,,,,0.324245283,18.66660377,,,,,108.4287733,688.97,125.695,107.0266667,-45.7,-0.025,7.211111111,-0.03333333333,0.1853333333,0.013,-0.0255,1.102333333,0.009333333333,0.01266666667,,449.0,0.034,7.08,518.0,18.8,0.745,83.8,5.67,0.147,0.093,0.214,1.607,8.3,0.714,7.83,612.0,,58.0,81.0,,5.0,19.0,,,6.0,4.0,,,,,,,,,,,,,,,2331.684667
2012-05-18 19:42:30,39.82895128,257.7085001,7.181078167,0.02359070778,9.283465556e-05,411.4593667,250.2416606,17.7376188,241.7349323,0.8692857143,395.8201667,86.94066667,1820.930333,,344.4561404,0.4910290909,0.04525272727,58.70412,,,,123.4354709,10.80981964,8.8,,,0.59325,18.85884615,,,,,108.3191065,545.2533333,109.8833333,91.185,-22.45639098,0.3966666667,-34.78270677,0.138,0.19,-0.002666666667,0.01416666667,2.146333333,0.01,0.005333333333,,449.0,0.034,7.08,518.0,18.8,0.745,83.8,5.67,0.147,0.093,0.214,1.607,8.3,0.714,7.83,612.0,,58.0,81.0,,5.0,19.0,,,6.0,4.0,,,,,,,,,,,,,,,1774.780345
2012-05-18 19:43:30,39.90105475,257.6047838,7.6790855,0.02581439526,9.947416842e-05,384.2132833,246.4458272,19.14660516,240.3169221,-0.0115,395.3206667,75.85423729,1805.157288,,116.5294118,0.3584385965,0.0248122807,53.5819,,,,99.20366667,3.9775,6.75,,,0.4804150943,17.94283019,,,,,59.15297542,473.6183333,92.05,71.31166667,-3.75,-1.25,-35.95,-0.09033333333,0.171,0.01066666667,0.004,0.1743333333,-0.002666666667,0.01333333333,,455.0,0.029,6.78,530.0,17.8,0.725,84.2,5.78,0.127,0.078,0.22,1.26,7.5,0.656,8.157,415.0,,44.0,19.0,,,4.0,,,,,,,,,,,,,,,,,,,1154.828167
2012-05-18 19:44:30,39.95994215,257.4964291,8.088774667,0.021052255,8.04866925e-05,362.7647333,242.7791606,20.8985735,236.0621645,0.03207142857,395.3233333,76.33263158,1806.453158,,23.48275862,0.3204404762,0.01398292683,54.96614,,,,101.8671233,3.930136986,5.325,,,0.3852037037,16.72074074,,0.097,0.002,0.118,42.59585614,459.6083333,96.90333333,61.08166667,-1.752631579,1.403333333,-34.3518797,-0.013,0.1836666667,0.009666666667,0.005,0.268,0.042,0.009333333333,,455.0,0.029,6.78,530.0,17.8,0.725,84.2,5.78,0.127,0.078,0.22,1.26,7.5,0.656,8.157,415.0,,44.0,19.0,,,4.0,,,,,,,,,,,,,,,,,,,997.1891667
2012-05-18 19:45:30,39.98562472,257.3661474,8.1382005,0.0196511715,7.3881823e-05,360.3497833,242.4499939,19.94134477,232.4336919,0.03675,395.4481667,76.74483333,1807.098167,,20.75,0.2958894737,0.00891025641,56.41223636,,,,,,,,,0.3937592593,16.17833333,,0.097,0.002,0.118,47.63294946,466.7883333,100.1633333,57.74666667,-3.269230769,-1.056666667,43.16842105,0.08233333333,0.189,0.01433333333,0.01666666667,0.059,-0.002,-0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.1163333
2012-05-18 19:46:30,40.00787217,257.2300189,8.149862667,0.021071572,7.8515135e-05,359.8015333,242.5958272,20.00725861,233.5988268,0.00575862069,395.343913,75.78916667,1804.814833,,-30.37837838,0.252145,0.008938333333,54.221265,,,,,,1.05,,,0.3512195122,17.20634146,,0.097,0.002,0.118,41.94928292,485.0466667,95.765,46.85333333,-1.95,-0.06166666667,6.2,0.03266666667,0.1773333333,0.008,0.02283333333,0.2546666667,0.004666666667,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.8041667
2012-05-18 19:47:30,40.02878113,257.0976632,8.140124667,0.0188318555,7.1561867e-05,360.1673167,242.6958272,22.00053197,233.2220364,-0.01279310345,395.2945455,73.94135593,1803.006441,,27.13793103,0.2107083333,0.005671666667,52.56282167,,,,,,-0.4333333333,,,,,,0.097,0.002,0.118,47.77838023,475.6155172,92.97758621,47.58965517,91.86691729,-0.8706896552,-40.53676471,-0.073,0.1663333333,0.021,0.003833333333,-0.1663333333,0.01166666667,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.306333
