timestamp,lat,long,altitude,jNO2,jO3,pressure,temperature,wind_speed,wind_direction,OA_AMS,H2O2,O3,H2O,HCOOH,NO,NO2,HNO3,HNO2,HCN,CH3CN,Acrylonitrile,ClNO2,MeONO2,EthONO2,nPropONO2,iPropONO2,x2ButONO2,x2PentONO2,x3PentONO2,x3Me2ButONO2,PAN,APAN,PPN,PBN,NOy,ISOPN,DMS,OCS,SO2,Cl2,BrO,CH3Cl,CH2Cl2,CHCl3,CH2ClCH2Cl,CH3CCl3,C2HCl3,C2Cl4,CH3Br,CH2Br2,CHBr3,CH3I,CHBr2Cl,CHBrCl2,CH4,Ethane,Ethene,Ethyne,Propane,Propene,Propyne,Propadiene,nButane,iButane,iButene,x1Butene,c2Butene,t2Butene,x13Butadiene,x12Butadiene,x1Butyne,x2Butyne,x1Buten3yne,nPentane,iPentane,x1Pentene,c2Pentene,t2Pentene,x2Me1Butene,x3Me1Butene,CycPentane,CycPentene,Isoprene,nHexane,x2MePentane,x3MePentane,x1Hexene,CycHexane,nHeptane,x2MeHexane,x3MeHexane,x1Heptene,MeCycHexane,nOctane,x224TrimePentane,x234TrimePentane,x1Octene,nNonane,x1Nonene,Monoterpenes,nDecane,x1Decene,nUndecane,Benzene,Toluene,mpXylene,oXylene,EthBenzene,Styrene,C9Aromatics,Phenol,Cresols,CO,CO2,CHOCHO,CH3COCHO,CH3OH,CH2O,C2H5OH,CH3CHO,Glycolaldehyde,MeFormate,iPropanol,Acetone,Acrolein,C3H6O2,C4Carbonyls,MAC,MVK,x23Butanedione,Furan,x2Furanone,MaleicAnhyd,x2MeFuranAnd3MeFuran ,Furfural,DimeFurans,C7H8O,Guaiacol,BenzFuran,Syringol,temp,rh
2019-07-22 18:18:29,34.645637,-118.176907,1549.2,0.007528,2.892e-05,849.5011,26.3689,,,0.37286,1051.61,38.0444,8448.37,100.2686,30.485,0.09289,210.6286,0.20329,45.2571,0.1774,0.0103,0.075657,5.14,,,,,,,,47.5,13.5,14.6,3.9,,0.38857,,,,0.1256,0.033286,,33.1,5.95,4.27,,,0.85,6.2,,,0.408,,0.28,1865.22,441.36,,,,,,,11.6,3.5,,,,,,,,,,9.2,13.4,,,,,,,,0.0469,5.4,4.0,3.0,,,,,,,,,1.1,,,,,,,,,0.00477,0.006690000000000001,4.09,,,,,-1.65143,,74.5217,411.1723,0.022857,-0.59943,,1102.31,0.25730000000000003,0.6724,,26.3,302.0,1.2212,0.061399999999999996,,,39.1,87.1,,,,,,,,,,,,26.3689,23.1029
2019-07-22 18:20:28,34.667368,-118.053435,1963.49,0.010589,3.998e-05,810.8409,23.3789,2.67931,216.6432,0.91951,,41.4419,7782.48,83.8514,86.165,0.20545,,1.01346,48.5571,0.1655,0.0028,0.038429,4.82,,,,,,,,40.9,8.5,5.8,2.3,0.664,,,,,0.12446,-0.0005143,,31.7,6.32,4.25,,,1.23,5.91,,,0.354,,0.26,1860.01,525.0286,,,,,,,15.0,4.1,,,,,,,,,,15.2,25.2,,,,,,,,0.010199999999999999,6.7,8.9,2.9,,,,,,,,,2.6,,,,,,,,,0.00624,0.00973,5.21,3.36,1.7,,,,,75.5617,411.634,0.053143,-0.27057,,1002.66,0.2536,0.5512,,26.2,94.0,1.2959,0.0434,,,16.7,44.9,,,,,,,,,,,,23.3789,23.918
2019-07-22 18:22:28,34.608277,-117.895919,2207.0,0.0098614,3.846e-05,788.6294,21.5811,3.22692,202.5088,1.75108,,44.3903,8074.35,107.6,15.440999999999999,0.034168,,1.11626,44.8286,0.1765,,0.029971,4.79,,,,,,,,58.3534,13.6245,7.37482,2.8,0.37481,,,,,0.14297,-0.0222,,34.1,6.41,5.36,,,0.9,6.57,,,0.392,,0.1,1864.96,670.5429,,,,,,,4.5,1.6,,,,,,,,,,5.5,1.8,,,,,,,,0.046200000000000005,4.5,,,,,,,,,,,,,,,,,,,,0.004719999999999999,0.00428,2.58,,,,,,,75.4493,411.8726,0.070286,-0.098571,,801.7143,0.1741,0.5341,,29.0,76.0,1.4948,0.0378,,,30.3,122.6,,,,,,,,,,,,21.5811,26.6003
2019-07-22 18:24:29,34.542434,-117.732937,3381.11,0.0090341,3.654e-05,686.608,11.4197,7.57429,190.9067,3.92337,,48.1858,10309.4,305.1286,59.073,-0.0014671,,0.17811,39.3543,0.18380000000000002,0.0021000000000000003,0.0088571,5.829,1.664,0.673,4.51,2.414,0.868,0.669,0.673,251.554,18.8609,20.6047,5.41427,0.50316,,,628.0,,0.15871,0.0728,588.0,54.7,12.09,12.77,1.752,1.589,1.23,6.64,0.655,1.024,0.652,0.99,0.471,1894.4,785.5143,24.0,68.0,423.0,8.0,,,28.8,10.4,,,,,,,,,,26.6,30.1,,,,,,,,0.038,7.1,6.8,3.3,,,6.0,,,,,,3.3,9.0,,,,,,,,0.01713,0.01354,1.92,1.52,2.0,,,,,97.3769,411.5594,0.032571,-0.19886,,1174.97,0.4657,0.6059,,45.7,137.9,2.167,0.0384,,,29.9,101.9,,,,,,,,,,,,11.4197,55.8114
2019-07-22 18:26:29,34.469318,-117.580243,3391.63,0.0079596,3.271e-05,685.8397,11.2497,4.30286,181.7226,2.91156,,47.8703,10419.4,304.4657,38.475,0.023022,,0.27234,42.4857,0.1771,0.0015,0.041314,4.91,,,,,,,,184.9722,16.5683,21.2524,4.48082,0.45312,,,,,0.22911,0.029829,,46.5,7.33,7.49,,,1.23,7.05,,,0.709,,0.16,1863.87,775.3429,,,,,,,16.3,5.7,,,,,,,,,,11.9,16.4,,,,,,,,0.048299999999999996,5.6,,1.9,,,,,,,,,1.4,,,,,,,,,0.01134,0.00929,3.06,1.56,1.36,,,,,89.5338,411.1617,-0.023158,0.13842,,1077.63,0.3737,0.6,,41.2,141.6,2.1268000000000002,0.0407,,,36.5,131.5,,,,,,,,,,,,11.2497,56.2089
2019-07-22 18:28:29,34.375092,-117.442811,3391.63,0.008661,3.506e-05,685.8671,11.0371,3.68286,183.103,3.33755,1091.71,50.0071,11190.0,221.5571,43.131,0.0027691,176.9086,-0.1832,49.5114,0.17830000000000001,0.0013,0.0366,4.8,,,,,,,,149.2915,17.0516,13.2258,6.60006,0.39808,0.46,,,,0.18311,-0.082771,,45.2,7.07,6.18,,,1.21,6.51,,,0.64,,0.28,1867.25,723.3714,,,,,,,18.7,5.2,,,,,,,,,,14.3,15.0,,,,,,,,,4.8,4.9,,,,,,,,,,1.7,,,,,,,,,0.011269999999999999,0.00756,2.75,,1.77,,,-2.61429,,88.0103,411.7183,,,,943.2286,0.1436,0.5248999999999999,,39.6,122.7,1.9885,0.046,,,11.6,38.0,,,,,,,,,,,,11.0371,60.46
2019-07-22 18:30:29,34.272629,-117.311101,2403.34,0.0091303,3.733e-05,770.3366,19.7303,,,2.091,1025.85,48.8014,10423.5,184.78,18.192,0.0249,211.8514,0.63371,38.6371,0.175,0.0033,0.047057,4.863,1.496,0.427,3.254,1.698,0.131,0.166,0.042,86.9,18.8,9.7,6.5,0.3956,0.025714,,614.0,,0.17629,0.010514,597.0,39.1,9.25,10.41,1.692,0.229,0.89,6.26,0.518,0.539,0.655,0.551,0.253,1898.15,862.1429,5.0,17.0,109.0,,,,7.4,1.3,,,,,,,,,,5.2,3.8,,,,,,,,,3.5,,,,,,,,,,,,3.0,,,,,,,,0.00535,0.0043,3.49,1.78,,,,-4.48286,,83.9449,411.888,,,,800.5429,0.1108,0.4825,,39.6,56.2,2.0058,0.038,,,10.2,16.7,,,,,,,,,,,,19.7303,37.4783
2019-07-22 18:32:29,34.157109,-117.380186,1515.06,0.011462,4.379e-05,853.3426,24.1169,6.59583,125.0386,6.41571,886.3657,55.305,13706.0,,58.632,0.13686,354.5514,,199.0,0.1763,0.0019,,7.609,2.412,0.892,6.675,5.464,1.61,1.158,2.206,306.0582,24.7663,33.2218,10.4707,1.2602,2.04571,,634.0,,,,583.0,56.0,17.26,14.03,1.799,0.843,2.35,7.76,0.751,1.646,1.346,2.126,1.165,1933.64,1002.31,43.0,104.0,467.0,9.0,3.0,,94.6,29.6,,,,,6.0,,,,,59.4,138.3,,,,,,4.0,,,13.9,28.6,11.0,,,11.0,3.0,4.0,,,6.2,14.2,5.0,,,,,,,,0.02972,0.02652,5.01,3.57,3.96,0.00158,,-0.64286,,122.1897,414.802,0.069714,-0.44657,,2041.03,1.6864000000000001,0.9837,,66.4,268.1,4.1366000000000005,0.048799999999999996,,,55.7,79.7,,,,,,,,,,,,24.1169,40.2254
2019-07-22 18:34:29,34.155978,-117.566351,967.4286,0.0056732,2.319e-05,908.6277,26.742,3.18,81.91,8.78189,524.8257,55.4045,11105.2,438.3486,1555.9499999999998,7.94242,902.7486,4.8948,39.1229,0.15940000000000001,,0.9212,6.155,1.7,0.6325,4.4325,3.917,1.1155,0.735,1.529,514.283,36.1397,61.1065,23.7372,12.2618,13.3,,590.5,,0.26754,0.0558,550.5,81.8,17.45,19.795,1.832,0.7405,12.62,7.46,0.5945,0.8735,1.744,1.7215,0.9455,2041.75,2532.63,79.5,124.5,439.5,16.0,6.0,,374.0,119.1,,,,,,,,,,308.3,771.6,,,,,,3.5,,0.1534,89.7,177.5,82.6,,,7.0,7.0,7.5,,4.0,21.9,90.0,4.5,,,,,,,,0.11320999999999999,0.24137,81.17,39.15,41.05,0.005719999999999999,,4.87143,,198.756,424.2177,0.12114,-0.42429,,3240.14,8.0387,2.1584,,89.0,749.4,4.9065,0.1124,,,200.5,432.4,,,,,,,,,,,,26.742,28.6969
2019-07-22 18:36:29,34.154434,-117.737726,1270.29,0.009967,4.018e-05,877.6843,26.4726,4.96571,119.0968,0.8096,679.75,50.323,5620.1,75.4571,37.941,0.11533,259.0676,-0.024,28.9114,0.1666,,0.062686,4.379,0.749,0.148,0.977,0.625,0.187,0.112,0.159,50.8026,15.151,11.9558,2.95276,0.66524,0.45882,,598.0,,0.14389,-0.03,526.0,64.5,13.33,21.08,1.685,0.345,1.32,5.59,0.496,0.325,0.302,0.467,0.257,1875.27,478.9714,7.0,26.0,31.0,,,,7.6,2.2,,,,,,,,,,6.9,11.1,,,,,,,,,3.0,,,,,,,,,,5.2,1.1,,,,,,,,,0.006019999999999999,0.00412,1.73,,1.55,,,0.17647,,80.175,411.3929,0.0048571,-0.22686,,956.6,0.2606,0.4139,,43.3,51.9,1.1202,0.032799999999999996,,,5.7,19.1,,,,,,,,,,,,26.4726,14.7
2019-07-22 18:38:29,34.154442,-117.908167,792.0286,0.010991,4.032e-05,926.6286,23.6537,3.75429,106.0714,,615.2,55.8112,13761.8,403.5743,820.03,2.08453,972.3,1.73226,34.5057,0.1466,,0.46489,8.969,3.16,1.28,9.162,10.352,3.374,2.141,3.837,1004.07,55.6424,120.6657,38.0862,6.16194,2.4,,597.0,,0.30229,0.068629,531.0,82.7,21.12,18.14,1.919,1.306,21.07,8.0,0.856,2.041,2.097,3.209,1.541,1963.88,2130.06,109.0,189.0,799.0,12.0,4.0,,362.5,110.1,,3.0,,,,,,,,313.5,647.8,,,,,,7.0,,0.0245,80.2,161.1,72.6,,7.0,11.0,13.0,14.0,,5.0,14.9,83.3,6.0,,6.0,,,,,,0.10901000000000001,0.19921,60.18,30.84,36.3,0.00497,,1.4,,175.9766,422.424,-0.0074286,-0.12457,,2953.63,7.4618,2.0159000000000002,,78.2,743.2,4.7976,0.0886,,,91.0,212.0,,,,,,,,,,,,23.6537,46.6509
2019-07-22 18:40:29,34.158746,-118.058916,593.5714,0.0066302,2.626e-05,947.796,21.2223,2.42222,162.1383,,130.4686,35.557,17738.9,465.1514,6254.82,12.4456,665.7,15.2862,45.3343,0.1175,0.003,9.50823,12.914,3.995,1.762,11.285,10.409,2.787,1.904,4.223,1040.4,66.7,126.7,37.2,23.5304,34.9714,,603.0,,0.26397,0.10969,573.0,113.3,41.14,25.15,2.627,4.092,12.3,7.77,1.074,5.171,3.028,11.484,4.359,2078.68,7763.2,865.0,749.0,2591.0,143.0,22.0,12.0,675.0,264.4,,21.0,,,4.0,,,,,507.4,1081.4,,,,,,34.0,,0.9452,195.9,382.8,166.8,5.0,48.0,58.0,61.0,69.0,16.0,40.0,42.4,158.1,40.0,,16.0,,,,,10.0,0.20507,0.45283999999999996,244.46,104.28,105.1,0.03707,,7.43714,,328.5923,440.1377,0.082759,0.087241,,4689.14,15.1398,2.8655,,70.3,858.8,6.3246,0.14930000000000002,,,348.8,730.6,,,,,,,,,,,,21.2223,70.8737
2019-07-22 18:42:29,34.133946,-118.195662,641.9714,0.010045,3.797e-05,942.6517,21.3854,4.05238,126.621,,259.1229,48.2205,15237.8,473.6029,3609.46,2.96156,1065.44,8.46306,49.4629,0.12890000000000001,0.003,4.98129,12.33,,,,,,,,1149.73,63.5807,156.356,50.059,14.4222,12.2114,,,,0.31863,0.053886,,113.7,30.01,15.78,,,11.97,7.35,,,2.419,,2.66,2042.07,4669.03,,,,,,,634.4,193.9,,,,,,,,,,487.9,1037.0,,,,,,,,0.5616,192.6,351.4,151.8,,,,,,,,34.5,155.1,,,,,,,,,0.18815,0.51163,173.26,77.81,79.09,0.01464,,6.54286,,259.5731,432.2723,0.10429,0.18457,,3749.51,10.7454,2.4383000000000004,,90.7,972.2,5.5731,0.1248,,,170.5,368.2,,,,,,,,,,,,21.3854,59.938
2019-07-22 18:44:29,34.107142,-118.338593,784.7714,0.010565,4.172e-05,926.816,24.194,4.34333,145.8052,11.3893,607.94,58.9504,11889.4,425.6714,116.24,0.34762,821.44,-0.18971,43.1229,0.1474,,0.17003,7.54,,,,,,,,767.9236,41.3439,67.8233,36.2875,2.77312,2.50857,,,,0.27383,0.053743,,65.0,15.1,11.58,,,3.06,7.41,,,1.469,,0.96,1927.2,1635.6,,,,,,,117.1,40.8,,,,,,,,,,67.9,160.0,,,,,,,,,21.1,43.1,15.6,,,,,,,,7.0,22.1,,,,,,,,,0.039939999999999996,0.04297,7.02,5.19,7.67,,,1.58571,,142.2973,418.2403,0.042286,0.11629,,2540.23,2.4959000000000002,1.0629000000000002,,59.2,155.5,2.7559,0.0466,,,14.3,61.5,,,,,,,,,,,,24.194,38.6857
2019-07-22 18:46:28,34.083222,-118.479703,802.9143,0.010283,4.084e-05,925.1263,24.2249,2.78438,148.9482,10.0868,583.9543,59.6157,11231.5,378.4571,102.74999999999999,0.354,743.1314,1.19911,44.3143,0.153,,0.19686,6.96,,,,,,,,674.2523,38.4001,65.9354,33.0864,2.59472,1.73143,,,,0.22351,0.040457,,69.6,21.4,11.8,,,2.76,7.61,,,1.152,,0.87,1940.31,1523.34,,102.9,368.5,15.4,,,121.5,40.5,,2.9,,,,,,,,66.6,160.3,,,0.0003,0.0022,0.0003,,,0.0019,20.7,42.7,18.1,,,,,,,,4.5,22.2,,,,,,0.0042,,,0.04032,0.04294,6.35,4.4,7.31,,,1.06571,,136.6474,417.596,0.11229,0.318,,2324.94,2.3904,0.9822000000000001,,61.2,179.0,2.6486,0.0425,,,11.3,48.9,,,,,,,,,,,,24.2249,37.0417
2019-07-22 18:48:29,34.053792,-118.624076,1075.91,0.010527,4.352e-05,896.63,26.6983,2.08636,318.4296,1.3792,625.9778,65.5046,2127.12,90.94,14.911999999999999,0.036671,190.6926,0.38643,70.1,0.2331,,0.055829,3.832,0.978,0.144,1.105,0.478,0.063,0.067,0.064,39.8,10.6,17.0,8.2,0.45037,0.3963,,578.0,,0.10026,-0.071171,527.0,69.3,16.14,24.33,1.817,0.258,1.54,6.54,0.484,0.324,0.219,0.374,0.239,1917.28,754.5714,4.0,46.0,36.0,,,,3.0,,,,,,,,,,,4.1,,,,,,,,,,3.0,,,,,,,,,,6.0,,,,,,,,,,0.01616,0.00297,,,0.92,,,-2.21852,,108.8226,406.08,-0.0017143,0.10571,,423.2,0.0685,0.4589,,59.3,44.2,1.6674,0.0292,,,3.6,13.3,,,,,,,,,,,,26.6983,5.59914
2019-07-22 18:50:29,34.029725,-118.765875,588.5714,0.010241,4.02e-05,947.6109,21.618,2.125,82.844,9.83403,566.05,62.877,12097.4,,177.32999999999998,0.70552,1104.39,,218.0,0.15180000000000002,,,8.966,2.959,1.104,7.831,7.925,1.963,1.347,2.761,1185.1,59.2,139.3,43.0,3.46863,1.1375,,580.0,147.8057,,,522.0,65.1,17.58,16.16,1.946,0.568,2.65,7.03,0.737,1.922,1.646,2.861,1.335,1999.92,1885.0,83.0,156.0,640.0,7.0,3.0,,154.8,57.2,,,,,,,,,,77.1,168.1,,,,,,5.0,,,29.1,45.5,23.2,,,8.0,7.0,11.0,,,5.9,25.0,5.0,,,,,,,,0.05497,0.047200000000000006,7.21,5.3,7.75,,,1.3,,145.2194,420.1246,0.079655,-0.085172,,2126.26,2.1523000000000003,1.0433,,62.8,212.1,2.8759,0.054700000000000006,,,27.1,73.9,,,,,,,,,,,,21.618,47.3366
2019-07-22 18:52:29,34.010529,-118.903782,306.4,0.010273,3.893e-05,979.1074,16.9783,1.625,40.5355,7.38173,246.7229,37.6047,17561.7,136.7457,143.82,0.30061,236.9057,2.99931,15.4714,0.0943,,1.00466,11.025,2.696,0.795,5.637,5.968,1.653,1.103,1.966,388.662,28.801,54.7995,20.3748,1.36232,1.24286,,638.0,63.9351,0.33171,-0.069571,558.0,141.3,18.49,18.53,1.848,0.552,1.5,7.03,1.113,3.567,2.735,2.593,1.079,1926.56,1094.43,196.0,189.0,566.0,16.0,7.0,,102.6,46.1,,4.6,,,6.0,,,,,53.5,102.4,,0.0003,0.0004,0.0031,0.0007,,,0.0018,20.6,27.9,15.0,,5.0,6.0,6.0,8.0,,5.0,8.2,12.0,7.0,,,,,0.003,,,0.05173,0.029,7.87,5.62,6.21,0.00106,,-0.36,,103.3029,411.7603,0.066857,-0.032857,,1499.6,0.6137999999999999,0.6671,,33.2,245.0,1.5717999999999999,0.05,,,18.1,67.3,,,,,,,,,,,,16.9783,94.1189
2019-07-22 18:54:29,33.910138,-118.924666,313.2857,0.010603,4.02e-05,978.5486,17.2054,3.23226,95.2682,9.70384,265.2457,38.8358,16584.3,128.9543,945.4599999999999,1.56499,266.2114,7.06926,51.94,0.1005,,1.05369,10.78,,,,,,,,362.1127,24.0637,65.3353,19.2865,4.37817,1.27143,,,810.3108,0.22214,-0.0326,,60.4,15.02,12.3,,,1.72,6.42,,,2.1,,1.06,1932.7,2134.43,,,,,,,340.4,146.2,,,,,,,,,,196.8,317.9,,,,,,,,,67.1,85.6,42.9,,,,,,,,9.5,50.0,,,,,,,,,0.030809999999999997,0.03624,8.7,5.72,6.51,,,-0.8,,97.3509,,0.038571,-0.17543,,1345.63,0.6658,0.805,,33.5,230.3,1.6434000000000002,0.0435,,,5.2,30.9,,,,,,,,,,,,17.2054,87.324
2019-07-22 18:56:29,33.791246,-118.926709,445.8571,0.012523,4.917e-05,963.63,20.4929,3.7,94.32,3.13473,817.7257,44.8066,8187.35,144.1143,13.3111,0.035319,204.0171,1.61406,60.9514,0.1757,,0.089343,5.071,1.088,0.24,1.744,1.479,0.353,0.262,0.442,58.1445,13.1853,6.96899,3.21758,0.44823,0.26,,577.0,35.232,0.2176,-0.039686,514.0,57.7,13.43,13.97,1.774,0.266,1.15,6.2,0.549,0.828,0.644,0.666,0.34,1894.18,626.0,17.0,42.0,94.0,3.0,,,14.8,5.6,,,,,,,,,,7.8,14.4,,,,,,,,,4.7,4.2,,,,,,,,,5.6,1.9,,,,,,,,,0.01082,0.00396,,,,,,0.42571,,97.7386,408.2294,0.021714,-0.17857,,684.0,0.2119,0.4348,,42.0,58.8,1.4601,0.039200000000000006,,,5.8,17.6,,,,,,,,,,,,20.4929,34.2083
2019-07-22 18:58:29,33.669395,-118.930154,600.0,0.014893,6.032e-05,946.6306,21.19,4.45143,126.7986,,1090.08,24.0508,11573.3,178.7229,7.0126,0.010758,107.7714,1.67646,25.8286,0.1484,,0.077457,4.15,,,,,,,,39.556,10.4,4.30219,2.76472,0.33053,0.04,,,30.7556,0.12134,-0.0344,,51.0,8.45,10.04,,,0.74,6.43,,,0.337,,0.23,1852.54,339.6286,,,,,,,3.6,,,,,,,,,,,4.1,,,,,,,,,,3.2,,,,,,,,,,2.0,,,,,,,,,,0.00463,0.00277,1.55,,,,,0.40571,,81.3126,409.668,-0.0068571,-0.13257,,541.7143,0.1257,0.311,,35.2,66.5,1.232,0.0305,,,4.7,13.6,,,,,,,,,,,,21.19,45.7889
2019-07-22 19:00:29,33.600139,-118.857188,603.6,0.014943,6.1e-05,946.4589,22.3317,2.79429,115.9046,2.75327,1032.4,24.8691,10774.5,156.8857,0.1303,0.019844,101.44,1.26994,30.7171,0.15009999999999998,,0.063143,4.013,0.551,0.105,0.593,0.265,0.109,0.068,0.043,35.2,7.9,5.0,,0.31538,-0.195,,582.0,26.5686,0.063143,0.0014286,510.0,51.7,11.35,15.01,1.68,0.077,0.91,6.09,0.457,0.266,0.325,0.315,0.201,1833.93,324.3214,5.0,17.0,22.0,,,,3.6,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,0.00372,0.0028599999999999997,2.02,,1.05,,,-0.785,,78.8917,409.9703,0.01,-0.24903,,542.5714,0.11040000000000001,0.3296,,36.5,72.1,1.1189,0.0291,,,4.6,12.9,,,,,,,,,,,,22.3317,39.3803
2019-07-22 19:02:28,33.599417,-118.716058,474.1429,0.013266,5.365e-05,960.6871,21.4994,4.57429,156.6034,3.71601,710.2071,40.5489,10383.3,140.1686,15.7718,0.051462,92.2429,0.92314,14.3943,0.1505,,0.045143,6.19,,,,,,,,66.4741,11.0884,6.71104,1.22,0.33218,0.4,,,4.90802,0.14694,0.078029,,55.0,10.02,11.02,,,1.12,6.31,,,0.89,,0.19,1884.37,500.6857,,,,,,,5.2,3.0,,,,,,,,,,5.6,7.9,,,,,,,,,5.1,,,,,,,,,,3.2,1.3,,,,,,,,,0.00874,0.0043,2.64,,0.84,,,0.42857,,92.248,407.2723,-0.013143,-0.024,,735.3714,0.21180000000000002,0.388,,37.5,67.3,1.308,0.0332,,,9.0,30.2,,,,,,,,,,,,21.4994,40.2574
2019-07-22 19:04:28,33.599956,-118.580938,294.5143,0.0099011,3.881e-05,980.8663,16.194,2.26364,122.5718,2.453,337.8171,29.4278,17229.3,74.8743,21.7017,0.029637,53.0029,1.18674,12.2114,0.0848,,0.13923,9.855,1.977,0.327,2.029,1.066,0.295,0.205,0.246,79.6466,11.5566,14.1618,2.46078,,-0.2,,601.0,28.5747,0.26897,0.099543,518.0,54.7,14.98,16.63,1.747,0.465,1.08,6.28,1.082,3.688,2.081,1.333,0.437,1885.04,451.5625,16.0,33.0,110.0,3.0,,,9.4,3.2,,,,,,,,,,5.9,5.4,,,,,,,,,3.8,2.5,,,,,,,,,3.5,1.1,,,,,,,,,0.00894,0.004849999999999999,2.04,1.19,,,,-2.91429,,86.9177,408.1266,-0.044571,-0.18914,,753.3429,0.14730000000000001,0.4962,,23.9,286.5,0.9124,0.033,,,5.4,25.1,,,,,,,,,,,,16.194,96.3457
2019-07-22 19:06:29,33.600764,-118.451657,300.1714,0.010842,4.087e-05,980.1277,16.1049,1.60323,66.2799,5.2748,335.2886,30.4143,17742.0,75.8829,27.8114,0.058621,43.3171,1.00514,13.0886,0.0885,,0.1392,7.7,,,,,,,,72.9612,12.439,10.1705,1.25142,0.21807,-0.42857,,,27.5198,0.71206,0.073714,,57.5,10.56,11.91,,,1.04,6.21,,,2.109,,0.36,1895.63,459.0857,,,,,,,10.5,4.2,,,,,,,,,,7.2,10.3,,,,,,,,,3.1,,,,,,,,,,2.7,0.9,,,,,,,,,0.00902,0.00452,2.51,1.21,0.71,,,-3.56,,87.3043,408.4735,0.0091429,-0.19,,804.3714,0.1358,0.4097,,26.1,187.8,0.8817,0.0361,,,3.8,22.4,,,,,,,,,,,,16.1049,99.8074
2019-07-22 19:08:29,33.600874,-118.320561,300.2571,0.011087,3.997e-05,980.0183,16.4194,1.925,4.35908,,,36.4135,17751.3,,231.6288,0.48914,,,71.0,0.0852,,,9.976,2.371,0.527,3.865,2.496,0.628,0.426,0.642,154.9895,14.367,21.1103,4.13948,0.8625,,,667.0,35.893,,,535.0,55.3,15.5,16.05,1.787,0.407,1.11,6.8,1.134,2.895,2.328,1.235,0.49,1912.7,538.8857,48.0,39.0,159.0,16.0,,,21.9,7.7,,,,,,,,,,13.7,21.2,,,,,,,,,5.3,5.6,2.4,,,,,,,,3.8,1.6,,,,,,,,,0.01035,0.00614,2.48,,0.76,,,,,90.3811,408.7257,-0.024286,-0.11829,,987.5143,0.12029999999999999,0.43189999999999995,,26.8,162.4,0.9808,0.0358,,,5.9,20.2,,,,,,,,,,,,16.4194,97.5717
2019-07-22 19:10:29,33.615447,-118.194975,299.7429,0.010967,4.051e-05,979.788,17.3977,2.75429,10.6534,14.2315,,34.0995,17596.2,206.9229,4841.66,6.18598,,12.3091,52.9257,0.0923,,2.85151,11.82,,,,,,,,401.2,29.4,54.7,4.4,15.8009,,,,807.183,0.19057,0.27234,,84.5,18.8,13.64,,,5.64,7.47,,,2.588,,1.45,2038.57,5360.23,,,,,,,1270.3,291.2,,,,,,,,,,771.6,1355.4,,,,,,,,,250.6,369.1,195.1,,,,,,,,30.0,89.3,,,,,,,,,0.09393000000000001,0.15916999999999998,64.48,32.03,37.53,0.02291,,,,153.798,434.1357,0.016452,0.16806,,1882.09,2.0689,1.3502,,41.9,271.5,2.3364000000000003,0.0734,,,11.2,41.9,,,,,,,,,,,,17.3977,90.7666
2019-07-22 19:12:29,33.66761,-118.075626,912.8857,0.011933,4.878e-05,914.3929,26.5809,3.43125,104.9719,2.13642,,53.4726,4918.25,56.7114,45.6656,0.093174,,2.34931,46.8543,0.1911,0.0015,0.049371,7.519,2.308,0.815,6.006,6.787,1.819,1.163,1.936,47.0713,9.55374,6.32954,2.65,0.8096,,,577.0,,0.15591,0.032657,510.0,53.3,18.41,17.33,1.802,0.454,1.01,5.55,0.916,1.795,0.245,2.028,0.991,1893.1,572.0286,35.0,98.0,381.0,10.0,,,4.5,1.1,,,,,,,,,,3.3,72.0,,,,,,,,,4.6,,4.0,,,,6.0,4.0,,,,0.6,6.0,,,,,,,,0.01059,0.00331,2.01,,,,,,,91.9894,408.3166,5.452e-19,0.76171,,776.2286,0.1004,0.3861,,40.4,39.5,1.2378,0.0259,,,2.9,10.7,,,,,,,,,,,,26.5809,8.13
2019-07-22 19:14:29,33.747114,-117.981866,1098.14,0.011595,4.807e-05,894.3191,26.714,1.94333,96.8223,2.57878,,48.2185,6559.95,24.6543,27.491,0.06183,,1.1968,38.06,0.1628,,0.037086,3.926,0.707,0.147,1.022,0.773,0.239,0.136,0.189,26.9005,9.30921,3.69291,,0.55909,,,609.0,,0.14749,0.063086,538.0,63.1,13.17,17.23,1.698,0.242,0.79,5.79,0.446,0.408,0.27,0.47,0.287,1878.49,462.2,7.0,28.0,48.0,,,,5.2,1.5,,,,,,,,,,5.6,6.4,,,,,,,,,2.8,,,,,,,,,,3.5,,,,,,,,,,0.00497,0.00327,1.51,1.24,,,,,,81.9613,409.847,-0.028,0.078,,779.0,0.0775,0.345,,49.2,44.6,0.9997999999999999,0.026699999999999998,,,6.0,10.0,,,,,,,,,,,,26.714,16.8809
